borrowed_score,age_score,simplicity_score,pk,semantic_field_pk,representation,semantic_category,ids_code,sub_code,typical_context,core_list
0.124452782989368,0.841776110068793,0.839899937460913,865,12,43,Adjective,12.31,31,The eagle flew so high it was hardly visible.,t
0.10493119266055,0.818577981651376,0.852064220183486,866,12,44,Adjective,12.32,32,The bat flew so low its wings brushed against the bush.,t
0.255509899140829,0.843668285394098,0.924355621964886,867,12,54,Noun,12.33,33,The top of the tree caught fire.,t
0.0922982885085575,0.817848410757946,0.932762836185819,868,12,47,Noun,12.34,34,The coin was lying on the bottom of the pond.,t
0.0969761759315822,0.837080024434942,0.893097128894319,869,12,42,Noun,12.35,35,At the end of the village stood a small house.,t
0.146938775510204,0.813877551020408,0.797959183673469,870,12,45,Adjective,12.352,352,He pierced the leather with a pointed knife.,t
0.1285140562249,0.88433734939759,0.963855421686747,871,12,53,Noun,12.353,353,,t
0.139556377079482,0.785951940850277,0.916820702402957,872,12,53,Noun,12.36,36,There were trees on both sides of the house.,t
0.154411764705882,0.857720588235294,0.867647058823529,873,12,49,Noun,12.37,37,,t
0.0362903225806452,0.842338709677419,0.872983870967742,874,12,43,Adjective,12.41,41,on the right side,t
0.15,0.814444444444444,0.905555555555556,875,12,46,Adjective,12.42,42,on the left side,t
0.117283950617284,0.803703703703704,0.898148148148148,876,12,44,Adverb,12.43,43,She was standing near enough to hear what they said.,t
0.0559701492537313,0.818407960199005,0.947761194029851,877,12,41,Adverb,12.44,44,,t
0.233695652173913,0.797826086956522,0.78804347826087,878,12,46,Noun,12.45,45,,t
0.244444444444444,0.773333333333333,0.788888888888889,879,12,45,Noun,12.46,46,,t
0.255952380952381,0.802380952380952,0.81547619047619,881,12,43,Noun,12.48,48,,t
0.0390070921985816,0.832978723404255,0.851063829787234,882,12,51,Verb,12.53,53,,t
0.19620253164557,0.80253164556962,0.838607594936709,883,12,43,Verb,12.54,54,,t
0.166666666666667,0.845833333333333,0.958333333333333,884,12,24,Noun,12.541,541,,t
0.110869565217391,0.88,0.980434782608696,885,12,45,Adjective,12.55,55,,t
0.0910470409711684,0.854324734446131,0.965857359635812,886,12,60,Adjective,12.56,56,,t
0.043978349120433,0.887686062246279,0.898060442038791,887,12,49,Adjective,12.57,57,,t
0.0756073376301438,0.866137828458106,0.835894893406049,888,12,55,Adjective,12.58,58,,t
0.0989583333333333,0.751041666666667,0.850694444444444,889,12,52,Adjective,12.59,59,,t
0.045,0.835,0.885,890,12,52,Adjective,12.61,61,,t
0.09375,0.791666666666667,0.838541666666667,891,12,51,Adjective,12.62,62,,t
0.0495049504950495,0.863366336633663,0.905940594059406,892,12,52,Adjective,12.63,63,a thick board,t
0.126315789473684,0.887368421052631,0.897368421052632,893,12,53,Adjective,12.65,65,a thin board,t
0.148331273176761,0.833127317676143,0.902760609806345,894,12,46,Adjective,12.67,67,,t
0.0967741935483871,0.798156682027649,0.815668202764977,895,12,40,Adjective,12.68,68,,t
0.290322580645161,0.832258064516129,0.884408602150538,896,12,51,Adjective,12.71,71,,t
0.131632653061224,0.795102040816326,0.871428571428571,897,12,45,Adjective,12.73,73,,t
0.100684931506849,0.864657534246575,0.85,898,12,65,Adjective,12.74,74,,t
0.219827586206897,0.809051724137931,0.890086206896552,899,12,46,Noun,12.75,75,,t
0.196790540540541,0.817905405405405,0.959459459459459,900,12,52,Noun,12.76,76,,t
0.5,0.78,0.86875,901,12,40,Noun,12.77,77,,t
0.450892857142857,0.75625,0.765625,902,12,38,Noun,12.78,78,,t
0.181985294117647,0.870220588235294,0.862132352941176,903,12,49,Adjective,12.81,81,,t
0.252742946708464,0.81512539184953,0.905956112852665,904,12,47,Noun,12.82,82,,t
0.57018927444795,0.803470031545741,0.971608832807571,905,12,55,Noun,12.83,83,,t
0.471264367816092,0.859386973180077,0.988505747126437,906,12,48,Noun,12.84,84,,t
0.102459016393443,0.82,0.936065573770492,907,12,58,Noun,12.85,85,,t
0.174363057324841,0.773566878980892,0.832802547770701,908,12,57,Adjective,12.92,92,,t
0.266540642722117,0.850850661625709,0.829867674858223,909,12,49,Verb,12.93,93,The baby changed her life.,t
0.724409448818898,0.796850393700788,0.952755905511811,910,13,34,Function word,13,,The number ten is written as a one and a zero.,t
0.130208333333333,0.876041666666667,0.96875,911,13,49,Function word,13.01,01,one tree,t
0.230988593155894,0.882509505703422,0.977186311787072,912,13,46,Function word,13.02,02,two trees,t
0.219101123595506,0.892134831460674,0.97752808988764,913,13,45,Function word,13.03,03,three trees,t
0.21195652173913,0.863043478260869,0.96195652173913,914,13,46,Function word,13.04,04,four trees,t
0.228260869565217,0.86304347826087,0.951086956521739,915,13,46,Function word,13.05,05,five trees,t
0.255813953488372,0.855813953488372,0.976744186046512,916,13,43,Function word,13.06,06,six trees,t
0.289772727272727,0.879545454545454,0.977272727272727,917,13,45,Function word,13.07,07,seven trees,t
0.255813953488372,0.848837209302326,0.953488372093023,918,13,43,Function word,13.08,08,eight trees,t
0.289772727272727,0.861363636363636,0.965909090909091,919,13,44,Function word,13.09,09,nine trees,t
0.275862068965517,0.868965517241379,0.948275862068966,920,13,44,Function word,13.1,1,ten trees,t
0.231707317073171,0.78780487804878,0.676829268292683,921,13,41,Function word,13.101,101,eleven trees,t
0.234567901234568,0.776543209876543,0.666666666666667,922,13,41,Function word,13.102,102,twelve trees,t
0.176829268292683,0.770731707317073,0.615853658536585,923,13,41,Function word,13.103,103,fifteen trees,t
0.225609756097561,0.821951219512195,0.75609756097561,924,13,41,Function word,13.104,104,twenty trees,t
0.420454545454545,0.836363636363636,0.914772727272727,925,13,44,Function word,13.105,105,a hundred trees,t
0.581395348837209,0.830232558139535,0.947674418604651,926,13,43,Function word,13.106,106,a thousand trees,t
0.22972972972973,0.835135135135135,0.851351351351351,927,13,41,Verb,13.107,107,The teacher was counting the children as they got on the bus.,t
0.18695652173913,0.858260869565217,0.9,928,13,58,Function word,13.14,14,All the children got on the bus.,t
0.144230769230769,0.805128205128205,0.932692307692308,929,13,59,Function word,13.15,15,There are many children on the bus.,t
0.229838709677419,0.797983870967742,0.854838709677419,930,13,45,Function word,13.16,16,Today I found more mushrooms than yesterday.,t
0.0880626223091976,0.799217221135029,0.864970645792564,931,13,47,Function word,13.17,17,There are few mushrooms in this forest.,t
0.209558823529412,0.800735294117647,0.873161764705882,932,13,49,Function word,13.18,18,Today I found enough mushrooms for our supper.,t
0.0989010989010989,0.765934065934066,0.82967032967033,933,13,49,Function word,13.181,181,Today we found some mushrooms.,t
0.289383561643836,0.823287671232877,0.779109589041096,934,13,52,Noun,13.19,19,There was a large crowd of people waiting outside the theatre.,t
0.106382978723404,0.874468085106383,0.877659574468085,935,13,49,Adjective,13.21,21,An empty pot is easier to carry than a full pot.,t
0.135869565217391,0.821739130434783,0.891304347826087,936,13,48,Adjective,13.22,22,An empty pot is easier to carry than a full pot.,t
0.243639921722114,0.845009784735812,0.844422700587084,937,13,52,Noun,13.23,23,The front part of the car was badly damaged.,t
0.157972440944882,0.869488188976378,0.83759842519685,938,13,47,Noun,13.24,24,She cut the banana in two halves and gave one half to her husband.,t
0.17156862745098,0.81078431372549,0.872549019607843,939,13,56,Function word,13.33,33,Saturn is the only planet with rings.,t
0.123287671232877,0.844178082191781,0.738013698630137,940,13,52,Function word,13.34,34,You are the first person I see today.,t
0.11439588688946,0.759468723221937,0.700085689802913,941,13,45,Function word,13.35,35,You were last person I saw before going to bed.,t
0.0810810810810811,0.833783783783784,0.614864864864865,942,13,39,Function word,13.36,36,You are the second person I see today.,t
0.355731225296443,0.863241106719367,0.895256916996047,943,13,46,Noun,13.37,37,a pair of shoes,t
0.11046511627907,0.779069767441861,0.558139534883721,944,13,43,Function word,13.38,38,He came over twice today.,t
0.0845070422535211,0.814084507042254,0.591549295774648,945,13,36,Function word,13.42,42,You are the third person I see today.,t
0.0897435897435897,0.779487179487179,0.544871794871795,946,13,39,Function word,13.44,44,He came over three times today.,t
0.539467341528079,0.833815377199325,0.964569775849602,947,14,62,Noun,14.11,11,Only time can heal her pain.,t
0.452054794520548,0.823287671232877,0.873287671232877,948,14,41,Noun,14.12,12,At this age the baby can only drink milk.,t
0.0804597701149425,0.850574712643678,0.919540229885057,949,14,44,Adjective,14.13,13,I bought a new car.,t
0.162790697674419,0.831395348837209,0.871124031007752,950,14,51,Adjective,14.14,14,He is too young to eat solid foods.,t
0.103915662650602,0.841867469879518,0.920180722891566,951,14,64,Adjective,14.15,15,She is so old that all her teeth are gone.,t
0.175,0.8025,0.86875,952,14,45,Function word,14.16,16,"Come early, otherwise you won't get any cake.",t
0.130896226415094,0.830660377358491,0.83372641509434,953,14,45,Function word,14.17,17,"Don't come late, otherwise you won't get any cake.",t
0.103159851301115,0.831598513011153,0.87453531598513,954,14,49,Function word,14.18,18,"I was sick last week, but I'm fine now.",t
0.23359375,0.7646875,0.77265625,955,14,60,Function word,14.19,19,Come here immediately!,t
0.107366771159875,0.815987460815047,0.915360501567398,956,14,59,Adverb,14.21,21,That man runs as fast as a horse.,t
0.0804066543438078,0.826247689463955,0.880776340110906,957,14,49,Adverb,14.22,22,That horse runs as slow as a human.,t
0.189627228525122,0.810048622366288,0.810372771474878,958,14,55,Verb,14.23,23,"Please hurry, or we'll be late.",t
0.166304347826087,0.781304347826087,0.7,959,14,45,Verb,14.24,24,"We expected her by 10 o’clock, but she was late.",t
0.134168157423971,0.784615384615384,0.855098389982111,960,14,50,Verb,14.25,25,I began the work yesterday.,t
0.176470588235294,0.820588235294118,0.779411764705882,961,14,38,Verb,14.252,252,The dry season lasts three months.,t
0.131934566145092,0.836936936936937,0.738027501185396,962,14,47,Noun,14.26,26,At the end of the harvest there is a celebration.,t
0.215186074429772,0.795258103241296,0.789915966386554,963,14,59,Verb,14.27,27,"I began building my house five years ago, but only finished it this year.",t
0.141949152542373,0.823375706214689,0.784604519774011,964,14,53,Verb,14.28,28,The two sides promised to cease all hostile acts against each other.,t
0.317729083665339,0.842231075697211,0.835657370517928,965,14,52,Adjective,14.29,29,"I'm ready to go, but my husband is still in the shower.",t
0.288461538461538,0.781730769230769,0.802884615384615,966,14,55,Function word,14.31,31,He always comes late.,t
0.148562300319489,0.812140575079872,0.787539936102236,967,14,57,Function word,14.32,32,"He often comes late, but today he's on time.",t
0.0576923076923077,0.767307692307692,0.639423076923077,968,14,52,Function word,14.33,33,"Sometimes he comes late, but more often he's on time.",t
0.0568181818181818,0.785,0.802272727272727,969,14,44,Function word,14.331,331,"Don't go yet, he'll be here soon.",t
0.0825688073394495,0.822477064220183,0.779816513761468,970,14,39,Function word,14.332,332,"He waited for a long time, but she never came.",t
0.153846153846154,0.765384615384615,0.701923076923077,971,14,52,Function word,14.34,34,I never eat pork.,t
0.112561174551387,0.795921696574225,0.838499184339315,972,14,55,Function word,14.35,35,"I was there yesterday, but today I'm going again.",t
0.139311814859927,0.887637028014616,0.908647990255786,973,14,44,Noun,14.41,41,"The days are very hot here, but the nights are cool.",t
0.0689655172413793,0.897701149425287,0.933908045977011,974,14,46,Noun,14.42,42,"The days very hot here, but the nights are cool.",t
0.327272727272727,0.795454545454545,0.759090909090909,975,14,56,Noun,14.43,43,The sun comes up at dawn.,t
0.144736842105263,0.811842105263158,0.828947368421053,976,14,41,Noun,14.44,44,The children go to school in the morning.,t
0.103260869565217,0.791304347826087,0.635869565217391,977,14,47,Noun,14.45,45,We prefer having dinner at midday rather than in the evening.,t
0.159198113207547,0.840094339622641,0.738207547169812,978,14,40,Noun,14.451,451,In the aftertoon I like to take a nap.,t
0.12797619047619,0.833333333333333,0.87797619047619,979,14,45,Noun,14.46,46,We prefer having dinner at midday rather than in the evening.,t
0.047752808988764,0.844943820224719,0.780898876404494,980,14,47,Function word,14.47,47,"He's not in today, please call again tomorrow morning.",t
0.0602409638554217,0.81566265060241,0.885542168674699,981,14,42,Function word,14.48,48,"He's not in today, please call again tomorrow morning.",t
0.0126582278481013,0.784810126582278,0.664556962025316,982,14,40,Function word,14.481,481,She's leaving tomorrow and coming back the day after tomorrow.,t
0.0421686746987952,0.871084337349397,0.921686746987952,983,14,42,Function word,14.49,49,She left the day before yesterday and arrived yesterday.,t
0.0185185185185185,0.797530864197531,0.623456790123457,984,14,41,Function word,14.491,491,She left the day before yesterday and arrived yesterday.,t
0.757505773672056,0.813394919168591,0.930715935334873,985,14,46,Noun,14.51,51,The day here lasts 15 hours in midsummer.,t
0.743119266055046,0.821100917431193,0.931192660550459,986,14,42,Noun,14.53,53,That clock on the wall was bought by my grandfather.,t
0.630555555555556,0.794444444444444,0.933333333333333,987,14,48,Noun,14.61,61,I'm planning to stay for a week or two.,t
0.490625,0.82625,0.7625,988,14,42,Noun,14.62,62,On Sunday we go to church.,t
0.536585365853659,0.814634146341463,0.780487804878049,989,14,41,Noun,14.63,63,On Monday we go to work.,t
0.525,0.835,0.79375,990,14,40,Noun,14.64,64,On Tuesday we're having a party.,t
0.542682926829268,0.817073170731707,0.76219512195122,991,14,41,Noun,14.65,65,On Wednesday there is a holiday.,t
0.60625,0.825,0.80625,992,14,40,Noun,14.66,66,On Thursday my mother is arriving.,t
0.573170731707317,0.807317073170732,0.829268292682927,993,14,41,Noun,14.67,67,On Friday we go to the mosque.,t
0.660714285714286,0.826190476190476,0.839285714285714,994,14,42,Noun,14.68,68,On Saturday we go to the synagogue.,t
0.192196531791908,0.880346820809249,0.973988439306358,995,14,42,Noun,14.71,71,There are twelve months in a year.,t
0.186170212765957,0.889787234042553,0.971276595744681,996,14,46,Noun,14.73,73,A year normally lasts 365 days.,t
0.0897435897435897,0.826923076923077,0.826923076923077,997,14,40,Noun,14.74,74,The winters are very cold here.,t
0.16044776119403,0.805970149253731,0.76865671641791,998,14,37,Noun,14.75,75,The tree blooms in the spring.,t
0.128537735849057,0.850943396226415,0.837264150943396,999,14,38,Noun,14.76,76,The summers are very hot here.,t
0.157142857142857,0.82,0.807142857142857,1000,14,36,Noun,14.77,77,In the autumn it gets cooler.,t
0.380434782608696,0.747391304347826,0.830434782608696,1001,14,43,Noun,14.78,78,"There are only two seasons here, the dry season and the wet season.",t
0.114086770219604,0.810926620246385,0.724156400642742,1002,15,40,Verb,15.21,21,The flower smells pleasant.,t
0.0752688172043011,0.755913978494624,0.661290322580645,1003,15,47,Adjective,15.89,89,the wrinkled face of a 90-year old man,t
0.114606741573034,0.840898876404494,0.771910112359551,1004,15,45,Verb,15.212,212,He opened the milk and sniffed it.,t
0.100421718502899,0.790195044807591,0.745651027938851,1005,15,44,Verb,15.22,22,I think I smell gas!,t
0.104395604395604,0.824175824175824,0.686813186813187,1006,15,48,Adjective,15.25,25,,t
0.0179282868525896,0.824302788844621,0.719123505976096,1007,15,44,Adjective,15.26,26,,t
0.238775510204082,0.775918367346939,0.736734693877551,1008,15,43,Verb,15.31,31,This soup tastes very good.,t
0.0863095238095238,0.853571428571429,0.886904761904762,1009,15,46,Adjective,15.35,35,The ripe fruit is sweet.,t
0.0590277777777778,0.836111111111111,0.770833333333333,1010,15,40,Adjective,15.36,36,"The soup is too salty, add some water.",t
0.0253164556962025,0.867088607594937,0.889240506329114,1011,15,42,Adjective,15.37,37,"The medicine is bitter, take it with honey.",t
0.0631868131868132,0.813186813186813,0.887362637362637,1012,15,49,Adjective,15.38,38,Sprinkle a little sugar over the strawberries if they are sour.,t
0.180851063829787,0.768085106382979,0.702127659574468,1013,15,25,Adjective,15.39,39,brackish water,t
0.0469934310257706,0.815058110156645,0.894643759474482,1014,15,46,Verb,15.41,41,I heard the sound of rain splashing on the window.,t
0.0333509793541556,0.858125992588671,0.782424563260985,1015,15,42,Verb,15.42,42,Listen to the strange noise in the engine.,t
0.185069984447901,0.796889580093313,0.902021772939347,1016,15,61,Noun,15.44,44,There were strange sounds coming from the next room.,t
0.0473684210526316,0.806105263157895,0.76,1017,15,46,Adjective,15.45,45,The music is very loud.,t
0.163244353182752,0.75482546201232,0.891170431211499,1018,15,52,Adjective,15.46,46,We have to be quiet so as not to wake the baby.,t
0.0823293172690763,0.848995983935743,0.899598393574297,1019,15,49,Verb,15.51,51,I see a house in the distance.,t
0.0949152542372881,0.797627118644068,0.935593220338983,1020,15,55,Verb,15.52,52,I'm looking but I can't see the house.,t
0.0612244897959184,0.80760667903525,0.724489795918367,1021,15,49,Verb,15.55,55,She showed me her house.,t
0.10182119205298,0.808278145695364,0.771523178807947,1022,15,55,Verb,15.56,56,That lamp is shining in my eyes.,t
0.0474433315761729,0.812335266209805,0.822087506589352,1023,15,43,Adjective,15.57,57,I awoke from the bright sunlight.,t
0.595541401273885,0.759235668789809,0.942675159235669,1024,15,45,Noun,15.61,61,"My shirt is red, but I'd prefer a different colour.",t
0.130988023952096,0.813473053892216,0.808383233532934,1025,15,37,Adjective,15.62,62,,t
0.101809954751131,0.900904977375565,0.867647058823529,1026,15,43,Adjective,15.63,63,It is dark in the room because the lamp is broken.,t
0.158653846153846,0.853461538461538,0.919230769230769,1027,15,46,Adjective,15.64,64,(snow),t
0.0487804878048781,0.867073170731707,0.899390243902439,1028,15,43,Adjective,15.65,65,(charcoal),t
0.0735294117647059,0.848235294117647,0.9,1029,15,43,Adjective,15.66,66,(blood),t
0.239889705882353,0.813602941176471,0.875919117647059,1030,15,50,Adjective,15.67,67,(sky),t
0.167682926829268,0.779268292682927,0.828252032520325,1031,15,48,Adjective,15.68,68,(leaves),t
0.15406976744186,0.853488372093023,0.877906976744186,1032,15,45,Adjective,15.69,69,(yolk of chicken egg),t
0.103406326034063,0.783454987834549,0.843876723438767,1033,15,49,Verb,15.71,71,The child wanted to touch everything.,t
0.130681818181818,0.817045454545454,0.863636363636364,1034,15,48,Verb,15.712,712,"Mum, the boy pinched me!",t
0.121141975308642,0.813271604938271,0.863168724279835,1035,15,44,Verb,15.72,72,Feel (the quality of) this cloth!,t
0.0822942643391521,0.859600997506234,0.902743142144638,1036,15,43,Adjective,15.74,74,Diamond is the hardest substance known to man.,t
0.0848585690515807,0.846256239600666,0.885191347753744,1037,15,54,Adjective,15.75,75,a soft pillow,t
0.149466192170819,0.82135231316726,0.829181494661922,1038,15,50,Adjective,15.76,76,Her hands were rough from hard work.,t
0.174295774647887,0.82887323943662,0.873239436619718,1039,15,52,Adjective,15.77,77,smooth skin,t
0.099609375,0.815234375,0.84375,1040,15,48,Adjective,15.78,78,The knife is very sharp.,t
0.120253164556962,0.768354430379747,0.867088607594937,1041,15,40,Adjective,15.79,79,This knife is blunt and does not cut well.,t
0.0894039735099338,0.883443708609272,0.900662251655629,1042,15,43,Adjective,15.81,81,The suitcase is too heavy for me to carry.,t
0.0775862068965517,0.838793103448276,0.853448275862069,1043,15,44,Adjective,15.82,82,"You can carry this bag, it's fairly light.",t
0.0975,0.855,0.875,1044,15,52,Adjective,15.83,83,"He fell into the water, so his clothes are now wet.",t
0.0842696629213483,0.844943820224719,0.837078651685393,1045,15,46,Adjective,15.84,84,The clothes were in the sun for a long time and are now dry.,t
0.0858938547486034,0.847486033519553,0.849162011173184,1046,15,47,Adjective,15.85,85,It's better to do the work now because later it'll be too hot.,t
0.0901287553648069,0.830042918454936,0.871244635193133,1047,15,43,Adjective,15.851,851,"The sun is shining and there's no wind, so it's warm and you can go out without a coat.",t
0.0994897959183673,0.870408163265306,0.877551020408163,1048,15,51,Adjective,15.86,86,"It's cold outside, so you need warm clothes.",t
0.138761467889908,0.810091743119266,0.827981651376147,1049,15,42,Adjective,15.87,87,"I washed my hands, so now they are clean.",t
0.133757961783439,0.796815286624204,0.82484076433121,1050,15,55,Adjective,15.88,88,"My hands are dirty from the work, so I need to wash them before the meal.",t
0.399671052631579,0.892434210526316,0.935855263157895,1051,16,57,Noun,16.11,11,,t
0.230392156862745,0.761764705882353,0.745098039215686,1052,16,52,Adjective,16.15,15,,t
0.440414507772021,0.779274611398964,0.803108808290155,1053,16,50,Noun,16.18,18,,t
0.225609756097561,0.801219512195122,0.689024390243902,1054,16,42,Noun,16.19,19,,t
0.18141592920354,0.779646017699115,0.79646017699115,1055,16,57,Adjective,16.23,23,,t
0.0581395348837209,0.837209302325581,0.909883720930233,1056,16,46,Verb,16.25,25,,t
0.1375,0.785,0.728125,1057,16,43,Verb,16.251,251,,t
0.0426829268292683,0.826829268292683,0.853658536585366,1058,16,42,Verb,16.26,26,,t
0.153241650294695,0.837328094302554,0.840864440078586,1059,16,49,Verb,16.27,27,I love you.,t
0.196132596685083,0.827624309392265,0.81767955801105,1060,16,49,Verb,16.29,29,,t
0.180451127819549,0.821804511278195,0.832706766917293,1061,16,48,Verb,16.3,3,,t
0.123809523809524,0.808571428571428,0.783333333333333,1062,16,59,Noun,16.31,31,,t
0.337370242214533,0.775778546712803,0.78719723183391,1063,16,53,Noun,16.32,32,,t
0.145328719723183,0.773356401384083,0.700692041522491,1064,16,52,Noun,16.33,33,,t
0.269033674963397,0.816251830161054,0.738286969253294,1065,16,49,Verb,16.34,34,I regret my mistake./I am sorrry about my mistake.,t
0.3046875,0.7890625,0.755859375,1066,16,47,Noun,16.35,35,,t
0.0625,0.8125,0.81875,1068,16,40,Noun,16.38,38,,t
0.140718562874251,0.795209580838323,0.850299401197605,1069,16,45,Verb,16.39,39,,t
0.109826589595376,0.821965317919075,0.777456647398844,1070,16,44,Verb,16.41,41,,t
0.216165413533835,0.830827067669173,0.821428571428571,1071,16,55,Noun,16.42,42,,t
0.28695652173913,0.816521739130435,0.804347826086957,1072,16,59,Noun,16.44,44,,t
0.116666666666667,0.824444444444444,0.844444444444444,1073,16,45,Noun,16.45,45,,t
0.325301204819277,0.812048192771084,0.759036144578313,1074,16,44,Adjective,16.48,48,,t
0.2421875,0.83125,0.796875,1075,16,34,Verb,16.51,51,,t
0.284638554216867,0.74789156626506,0.756024096385542,1076,16,58,Adjective,16.52,52,,t
0.120879120879121,0.889010989010989,0.848901098901099,1077,16,49,Noun,16.53,53,,t
0.358851674641148,0.810526315789474,0.852870813397129,1078,16,40,Noun,16.54,54,,t
0.12379421221865,0.830225080385852,0.831189710610932,1079,16,62,Verb,16.62,62,,t
0.14336917562724,0.834408602150538,0.838709677419355,1080,16,44,Verb,16.622,622,,t
0.244493392070485,0.800440528634361,0.748898678414097,1081,16,40,Verb,16.63,63,,t
0.212658227848101,0.770379746835443,0.630379746835443,1082,16,35,Adjective,16.65,65,,t
0.228571428571429,0.836,0.867619047619048,1083,16,51,Adjective,16.66,66,,t
0.0943396226415094,0.768867924528302,0.768867924528302,1084,16,55,Verb,16.67,67,,t
0.166666666666667,0.749382716049383,0.740740740740741,1085,16,44,Noun,16.68,68,,t
0.342592592592593,0.825925925925926,0.70679012345679,1086,16,44,Verb,16.69,69,,t
0.107212475633528,0.869005847953216,0.94541910331384,1087,16,52,Adjective,16.71,71,,t
0.0874558303886926,0.804240282685512,0.863957597173145,1088,16,55,Adjective,16.72,72,,t
0.265695067264574,0.867488789237668,0.883408071748879,1089,16,50,Adjective,16.73,73,,t
0.160642570281124,0.834939759036145,0.706827309236948,1090,16,47,Adjective,16.74,74,,t
0.423398328690808,0.787743732590529,0.88857938718663,1091,16,45,Noun,16.76,76,It's your fault we missed the bus!,t
0.19106699751861,0.798014888337469,0.744416873449132,1092,16,44,Noun,16.77,77,,t
0.324396782841823,0.793565683646113,0.793565683646113,1093,16,40,Noun,16.78,78,,t
0.196428571428571,0.794047619047619,0.738095238095238,1094,16,43,Noun,16.79,79,,t
0.217028380634391,0.854424040066778,0.836393989983305,1095,16,55,Adjective,16.81,81,,t
0.249087591240876,0.812043795620438,0.760948905109489,1096,16,51,Adjective,16.82,82,,t
0.289017341040462,0.78728323699422,0.797687861271676,1097,16,46,Adjective,16.83,83,,t
0.229440789473684,0.849013157894737,0.844572368421053,1098,16,59,Adjective,16.84,84,,t
0.275061124694376,0.883374083129585,0.897310513447433,1099,17,43,Noun,17.11,11,I don't know what's going on in her mind.,t
0.225118483412322,0.773301737756714,0.783767772511848,1100,17,54,Verb,17.13,13,You should think first before speaking.,t
0.206131078224101,0.822938689217759,0.838530655391121,1101,17,44,Verb,17.14,14,I think that this is not right.,t
0.369897959183673,0.830357142857143,0.890306122448979,1102,17,43,Verb,17.15,15,You shouldn't believe everything you read.,t
0.288348371910553,0.845821890937623,0.761082777559827,1103,17,50,Verb,17.16,16,I do not understand why they left us so early.,t
0.0666936135812449,0.871059013742926,0.90784155214228,1104,17,49,Verb,17.17,17,They know that we are coming today.,t
0.224696356275304,0.811740890688259,0.793522267206478,1105,17,45,Verb,17.171,171,Guess how much money I have.,t
0.226744186046512,0.795348837209302,0.790697674418605,1106,17,43,Verb,17.172,172,,t
0.103346456692913,0.811023622047244,0.746062992125984,1107,17,45,Verb,17.18,18,The house seems to be empty.,t
0.493307839388145,0.804397705544933,0.787762906309751,1108,17,49,Noun,17.19,19,,t
0.220588235294118,0.825882352941177,0.732352941176471,1109,17,49,Adjective,17.21,21,,t
0.360619469026549,0.805309734513274,0.926991150442478,1110,17,62,Adjective,17.22,22,,t
0.160087719298246,0.810526315789474,0.820175438596491,1111,17,61,Adjective,17.23,23,,t
0.259637188208617,0.820181405895692,0.845804988662131,1112,17,50,Verb,17.24,24,Where did you learn to cook so well?,t
0.422096317280453,0.740226628895184,0.747875354107649,1113,17,43,Verb,17.242,242,I have to study for my test.,t
0.102514506769826,0.844294003868472,0.766924564796905,1114,17,51,Verb,17.25,25,,t
0.338888888888889,0.764444444444444,0.661111111111111,1115,17,46,Noun,17.26,26,"There are 10 pupils in the class, aged 6-7.",t
0.512931034482759,0.798275862068966,0.780172413793103,1116,17,60,Noun,17.27,27,,t
0.690273037542662,0.804095563139932,0.83617747440273,1117,17,50,Noun,17.28,28,The children go to school every morning.,t
0.137665198237885,0.768722466960352,0.662995594713656,1118,17,50,Verb,17.31,31,Do you remember the name of your first teacher?,t
0.0708661417322835,0.868503937007874,0.77263779527559,1119,17,44,Verb,17.32,32,,t
0.302083333333333,0.802083333333333,0.828125,1120,17,46,Adjective,17.34,34,a clear explanation,t
0.13875,0.7555,0.6775,1121,17,36,Adjective,17.35,35,an obscure reason,t
0.365625,0.805,0.76875,1122,17,41,Adjective,17.36,36,,t
0.325379609544469,0.820607375271149,0.836225596529284,1123,17,43,Adjective,17.37,37,It is certain that the theft occurred during the night.,t
0.283783783783784,0.821621621621622,0.743243243243243,1124,17,41,Verb,17.38,38,,t
0.445269016697588,0.792393320964749,0.782931354359926,1125,17,49,Noun,17.41,41,It was not his intention to wake the baby up.,t
0.491183879093199,0.793450881612091,0.867758186397985,1126,17,43,Noun,17.42,42,What was the cause of the accident?,t
0.442857142857143,0.791428571428571,0.771428571428571,1127,17,37,Noun,17.43,43,,t
0.388157894736842,0.760526315789474,0.763157894736842,1128,17,40,Verb,17.44,44,The police suspected that he was a drug dealer.,t
0.362068965517241,0.802586206896552,0.696120689655172,1129,17,42,Verb,17.441,441,,t
0.289090909090909,0.841090909090909,0.765454545454545,1130,17,48,Noun,17.45,45,,t
0.367219917012448,0.836099585062241,0.796680497925311,1131,17,46,Adjective,17.46,46,,t
0.25,0.844375,0.85,1132,17,48,Adjective,17.47,47,,t
0.353535353535354,0.812121212121212,0.828282828282828,1133,17,51,Verb,17.48,48,,t
0.345744680851064,0.834042553191489,0.946808510638298,1134,17,48,Noun,17.49,49,,t
0.190959409594096,0.864206642066421,0.988929889298893,1135,17,50,Function word,17.51,51,,t
0.354368932038835,0.801941747572815,0.839805825242718,1136,17,53,Function word,17.52,52,,t
0.162295081967213,0.810163934426229,0.940983606557377,1137,17,52,Function word,17.53,53,,t
0.391752577319588,0.787628865979381,0.969072164948454,1138,17,49,Function word,17.54,54,,t
0.136363636363636,0.829166666666666,0.982954545454545,1139,17,47,Function word,17.55,55,,t
0.159090909090909,0.840909090909091,0.960227272727273,1140,17,51,Function word,17.56,56,,t
