ID,Target_Form_ID,Source_Form_ID,Comment,Source,relation,certain,Language_ID
19720,58370,,"(EH) *ḍáŋ (丈 , zhàng)",,immediate,true,248
19721,58405,,"(EH) *ćǝuk (叔, shū)",,immediate,true,248
19722,59623,,"主, zhǔ",,immediate,true,89
19723,59578,,"*Zj@h (字, zì)",,immediate,true,248
19724,59624,,"*ćwá (主, zhǔ)",,immediate,true,248
19725,59715,,"*ćwá (主, zhǔ)",,immediate,true,248
19726,58724,,"*ʒ̣(h)ah (助, zhù)",,immediate,true,248
19727,59372,,"準備, zhǔn bèi",,immediate,true,89
19728,58454,,"眾, zhòng",,immediate,true,89
19729,59098,,"轉, zhuǎn",,immediate,true,89
19730,58412,,"姑, gū",,immediate,true,89
19731,58408,,"姑, gū",,immediate,true,89
19732,59756,,"機械, jī xiè",,immediate,true,89
19733,58968,,"泔, gān",,immediate,true,89
19734,58527,,"昆蟲, kūn chóng",,immediate,true,89
19735,59622,,"公民, gōng mín",,immediate,true,89
19736,59355,,"(EH) *kā́ (古, gǔ)",,immediate,true,248
19737,58293,,pulau,,immediate,true,87
19738,58343,,"極光, jí guāng",,immediate,true,89
19739,59655,,"弓, gōng",,immediate,true,89
19740,59721,,"供祭, gòng jì",,immediate,true,89
19741,59771,,"選舉, xuǎn jǔ",,immediate,true,89
19742,58372,,"*NONE (娶, qǔ)",,immediate,true,248
19743,59160,,"(EH) *ghe (騎, qí)",,immediate,true,248
19744,59102,,"(EH) *kwrán (卷, juǎn)",,immediate,true,248
19745,59104,,"(EH) *kwrán (卷, juǎn)",,immediate,true,248
19746,59197,,"救, jiù",,immediate,true,89
19747,59158,,"引, yǐn",,immediate,true,89
19748,59612,,"民族, mín zú",,immediate,true,89
19749,58774,,"*tāw (刀, dāo)",,immediate,true,248
19750,59033,,"(EH) *tāw (刀, dāo)",,immediate,true,248
19751,58809,,"(EH) *źǝw (油, yóu)",,immediate,true,248
19752,59542,,"(EH) *źeh (易, yì)",,immediate,true,248
19753,59716,,"*tǝ̄nh (殿, diàn)",,immediate,true,248
19754,58409,,"姨, yí",,immediate,true,89
19755,59521,,"瘨狂, diān kuàng",,immediate,true,89
19756,59652,,"(EH) *ḍhw@j (椎, chuí)",,immediate,true,248
19757,58847,,"*ḍhwǝj (槌, chuí)",,immediate,true,248
19758,59056,,"用具, yòng jù",,immediate,true,89
19759,58666,,"陽物, yáng wù",,immediate,true,89
19760,58302,,"大洋, dà yáng",,immediate,true,89
19761,58294,,dà lù (大陆),,immediate,true,89
19762,58688,,"大便, dà biàn",,immediate,true,89
19763,59026,,"(EH) *tiḗŋ (打, dǎ)",,immediate,true,248
19764,58292,,dǎo (岛),,immediate,true,89
19765,59161,,"搭, dā",,immediate,true,89
19766,58591,,"頭, tóu",,immediate,true,89
19767,58800,,"豆, dòu",,immediate,true,89
19768,59670,,"投降, tóu xiáng",,immediate,true,89
19769,59343,,"首先, shǒu xiān",,immediate,true,89
19770,59267,,"*tǝ̄j (底, dǐ)",,immediate,true,248
19771,59248,,"底, dǐ",,immediate,true,89
19772,58766,,"(EH) *NONE (碟, dié)",,immediate,true,248
19773,58765,,"(EH) *NONE (碟, dié)",,immediate,true,248
19774,59772,,"地址, dì zhǐ",,immediate,true,89
19775,58321,,"地动, dì dòng",,immediate,true,89
19776,59731,,"地獄, dì yù",,immediate,true,89
19777,59752,,"電, diàn",,immediate,true,89
19778,59743,,"電話, diàn huà",,immediate,true,89
19779,59063,,"釘, dīng",,immediate,true,89
19780,59266,,"頂, dǐng",,immediate,true,89
19781,59051,,"倒, dǎo",,immediate,true,78
19782,58727,,"毒, dú",,immediate,true,89
19783,59596,,"*NONE (讀, dú)",,immediate,true,248
19784,59346,,"對, dùi",,immediate,true,89
19785,58287,,*?dl/rOOi,,immediate,true,299
19786,58828,,"(EH) *t@_h (帶, dài)",,immediate,true,248
19787,59154,,"(EH) *tǝ̄h (戴, dài)",,immediate,true,248
19788,59072,,"銅, tóng",,immediate,true,89
19789,58300,,"动, dòng",,immediate,true,89
19790,59277,,"東, dōng",,immediate,true,89
19791,58344,,dōng (冬),,immediate,true,89
19792,58455,,"动物, dòng wù",,immediate,true,89
19793,59333,,"(EH) *cjok (足, zú)",,immediate,true,248
19794,58456,,*thUk,,immediate,true,299
19795,58636,,"(EH) * lw@’j (腿, tuǐ)",,immediate,true,248
19796,58918,,"(EH) *ćok (燭, zhú)",,immediate,true,248
19797,59191,,"得, dé",,immediate,true,89
19798,58815,,"糖, táng",,immediate,true,89
19799,58659,,"*?jaw (腰, yāo )",,immediate,true,248
19800,59050,,"壓, yā",,immediate,true,89
19801,59049,,"壓, yā",,immediate,true,89
19802,58483,,*kəi,,immediate,true,299
19803,58486,,*kəi,,immediate,true,299
19804,58374,,"*kra:_h (嫁, jià)",,immediate,true,248
19805,58654,,"(EH) *kān (肝, gān)",,immediate,true,248
19806,58662,,"筋, jīn",,immediate,true,89
19807,59275,,"*gǝ́n (近, jìn)",,immediate,true,248
19808,58916,,"(EH) *krǝ́j (几, jǐ)",,immediate,true,248
19809,58869,,"*kj@m (針, zhēn)",,immediate,true,248
19810,58920,,"架, jià",,immediate,true,89
19811,59227,,"假, jià",,immediate,true,89
19812,58441,,"家庭, jiā tíng",,immediate,true,89
19813,59628,,"解放, jiě fàng",,immediate,true,89
19814,59726,,"講道, jiǎng dào",,immediate,true,89
19815,59535,,"講解, jiǎng jiě",,immediate,true,89
19816,59724,,"教士, jiào shì",,immediate,true,89
19817,59526,,"教員 , jiào yuán",,immediate,true,89
19818,58859,,"(EH) *Griē (鞋, xié)",,immediate,true,248
19819,59597,,"*će (紙, zhǐ)",,immediate,true,248
19820,58314,,"(EH) *cjéŋ (井, jǐng)",,immediate,true,248
19821,59813,,"*ćóŋ (種, zhǒng)",,immediate,true,248
19822,58913,,"*ʒ̣(h)aŋ (床, chuáng)",,immediate,true,248
19823,59101,,"*kwā́j (寡, guǎ)",,immediate,true,248
19824,59157,,"(EH) *keh (寄, jì)",,immediate,true,248
19825,59658,,"(EH) *kamh (劍, jiàn)",,immediate,true,248
19826,58887,,"*kreŋh (鏡, jìng)",,immediate,true,248
19827,59199,,"害, hài",,immediate,true,89
19828,58558,,"海狸, hǎi lí",,immediate,true,89
19829,59305,,"行, háng",,immediate,true,89
19830,58418,,"後裔, hòuyì",,immediate,true,89
19831,59358,,"現在, xiàn zài",,immediate,true,89
19832,59513,,"曉, xiǎo",,immediate,true,89
19833,59703,,"刑罰, xíng fá",,immediate,true,89
19834,58303,,湖，hú,,immediate,true,89
19835,58453,,"*gā́ (户, hù)",,immediate,true,248
19836,58978,,"花, huā",,immediate,true,89
19837,59648,,"和平, hé píng",,immediate,true,89
19838,59216,,"貨單, huò dān",,immediate,true,89
19839,59749,,"火車, huǒ chē",,immediate,true,89
19840,59550,,"或, huò",,immediate,true,89
19841,59619,,"皇帝, huáng dì",,immediate,true,89
19842,59522,,"學, xué",,immediate,true,89
19843,59523,,"學, xué",,immediate,true,89
19844,59525,,"學生, xué shēng",,immediate,true,89
19845,58336,,"(EH) *khǝś (氣, qì)",,immediate,true,248
19846,59785,,"*ɣǝ̄p (盒, hé)",,immediate,true,248
19847,59585,,"許, xǔ",,immediate,true,89
19848,59490,,"希望, xī wàng",,immediate,true,89
19849,59064,,"(EH) *kriǝ̄w (膠, jiāo)",,immediate,true,248
19850,59697,,"結案, jié àn",,immediate,true,89
19851,59698,,"結案, jié àn",,immediate,true,89
19852,59369,,"結束, jié shù",,immediate,true,89
19853,59590,,"(EH) *kiǝ̄wh (叫, jiào)",,immediate,true,248
19854,59087,,"刻, kè",,immediate,true,89
19855,59636,,"客, kè",,immediate,true,89
19856,58880,,"*kr@n (巾, jīn)",,immediate,true,248
19857,59129,,"跳舞, tiào wǔ",,immediate,true,89
19858,59543,,"*khā́ (苦, kǔ)",,immediate,true,248
19859,59476,,"*khōk (哭, kū)",,immediate,true,248
19860,59594,,"*khwra:_ (誇, kuā)",,immediate,true,248
19861,59551,,"空, kōng",,immediate,true,89
19862,59806,,"空, kōng",,immediate,true,89
19863,58335,,"空气, kōng qì",,immediate,true,89
19864,59483,,"驕傲, jiào ào",,immediate,true,89
19865,58846,,"金, jīn",,immediate,true,89
19866,59079,,"晶, jīng",,immediate,true,89
19867,59762,,"眼鏡, yǎn jìng",,immediate,true,89
19868,58482,,"騾, luó",,immediate,true,89
19869,58526,,"駱駝, lùo tuó",,immediate,true,89
19870,59140,,"來, lái",,immediate,true,89
19871,59456,,"*riḗŋ (冷, lěng)",,immediate,true,248
19872,58795,,"臘腸, là chǎng (Cantonese)",,immediate,true,78
19873,59477,,"淚, lèi",,immediate,true,89
19874,59795,,"曆, lì",,immediate,true,89
19875,58958,,"(EH) *ram (鐮, lián)",,immediate,true,248
19876,59460,,"靈魂, líng hún",,immediate,true,89
19877,58761,,"(EH) *ra: (爐, lú)",,immediate,true,248
19878,58910,,"(EH) *ra: (爐, lú)",,immediate,true,248
19879,58291,,líu yù (流域),,immediate,true,89
19880,59116,,*lOi,,immediate,true,299
19881,58481,,"*ra (驢, lǘ)",,immediate,true,248
19882,59252,,"留, liú",,immediate,true,89
19883,58376,,"离异, lí yì",,immediate,true,89
19884,58410,,"母, mǔ",,immediate,true,89
19885,58706,,"(EH) *mhāh (墓, mù)",,immediate,true,248
19886,58964,,"麥, mài",,immediate,true,89
19887,58707,,"猛, měng",,immediate,true,89
19888,58814,,"蜜, mì",,immediate,true,89
19889,58324,,bulang,,immediate,true,88
19890,58602,,"*mr@j (眉, méi)",,immediate,true,248
19891,58378,,*mɛ,,immediate,true,299
19892,59629,,"命令, mìng lìng",,immediate,true,89
19893,58506,,"*mhrāw (貓, māo)",,immediate,true,248
19894,59717,,"廟, miào",,immediate,true,89
19895,59443,,"*mhā (摸, mō)",,immediate,true,248
19896,59440,,"*mhā (摸, mō)",,immediate,true,248
19897,59755,,moteur,,immediate,true,123
19898,59491,,"(EH) *mwaŋh (望, wàng)",,immediate,true,248
19899,58862,,"(EH) *mǝ̄wh (帽, mào)",,immediate,true,248
19900,59409,,"*mhoh (務, wù)",,immediate,true,248
19901,59405,,"冬, dōng",,immediate,true,89
19902,59407,,"*grāh (夏, xià)",,immediate,true,248
19903,59408,,"秋, qiū",,immediate,true,89
19904,59406,,"春, chūn",,immediate,true,89
19905,59536,,"目的, mù dì",,immediate,true,89
19906,59364,,"* mwán (晚, wǎn)",,immediate,true,248
19907,59357,,"* mwán (晚, wǎn)",,immediate,true,248
19908,58945,,*hmɯeŋ,,immediate,true,299
19909,59280,,"南, nán",,immediate,true,89
19910,59461,,"愕然, è rán",,immediate,true,88
19911,58487,,"雁, yàn",,immediate,true,89
19912,59071,,"銀, yín",,immediate,true,89
19913,59779,,"銀行, yín háng",,immediate,true,89
19914,59539,,"疑, yí",,immediate,true,89
19915,59242,,"外, wài",,immediate,true,89
19916,59576,,"語言, yǔ yán",,immediate,true,89
19917,59691,,"原告, yuán gào",,immediate,true,89
19918,59537,,"原因, yuán yīn",,immediate,true,89
19919,59625,,"奴隸, nú lì",,immediate,true,89
19920,59082,,*?doŋ,,immediate,true,299
19921,58938,,"農人, nóngrén",,immediate,true,89
19922,59620,,"女皇, nǚ huáng",,immediate,true,89
19923,58889,,"*wa (於, yú)",,immediate,true,248
19924,59236,,*wa (於),,immediate,true,248
19925,58808,,olive,,immediate,true,164
19926,58396,,"翁, wēng",,immediate,true,89
19927,58397,,"翁, wēng",,immediate,true,89
19928,58507,,opossum,,immediate,true,164
19929,59198,,"破壞, pò huài",,immediate,true,89
19930,59700,,"犯罪, fàn zuì",,immediate,true,89
19931,59540,,"反背, fǎn bèi",,immediate,true,89
19932,59689,,"判決, pàn jué",,immediate,true,89
19933,59663,,"炮台, pào tái",,immediate,true,89
19934,59686,,"法律, fǎ lǜ",,immediate,true,89
19935,59687,,"法院, fǎ yuàn",,immediate,true,89
19936,59751,,"飛機, fēi jī",,immediate,true,89
19937,59796,,film,,immediate,true,123
19938,58818,,fromage,,immediate,true,123
19939,58653,,"(EH) *phwas (肺, fèi)",,immediate,true,248
19940,58898,,"房, fáng",,immediate,true,89
19941,59641,,"風俗, fēng sú",,immediate,true,89
19942,59583,,"否認, fǒu rèn",,immediate,true,89
19943,59674,,"伏擊, fú jī",,immediate,true,89
19944,59753,,pile,,immediate,true,123
19945,59805,,"過, guò",,immediate,true,89
19946,58802,,"果, guǒ",,immediate,true,89
19947,58438,,"寡妇, guǎ fù",,immediate,true,89
19948,58857,,"裙, qún",,immediate,true,89
19949,59335,,"群眾, qún zhòng",,immediate,true,89
19950,59649,,"軍隊, jūn duì",,immediate,true,89
19951,59650,,"軍人, jūn rén",,immediate,true,89
19952,59124,,"跪, guì",,immediate,true,89
19953,59606,,"國家, guó jiā",,immediate,true,89
19954,59621,,"貴族, guì zú",,immediate,true,89
19955,58554,,racoon,,immediate,true,13
19956,59740,,radio,,immediate,true,13
19957,59066,,"(EH) *riānh (煉, liàn)",,immediate,true,248
19958,58824,,"*cjǝ́w (酒, jiǔ)",,immediate,true,248
19959,59599,,"冊, cè",,immediate,true,89
19960,58759,,"炒, chǎo",,immediate,true,78
19961,59073,,"(EH) * l̥iǝ̄t (鐵, tiě)",,immediate,true,248
19962,58692,,"生, shēng",,immediate,true,89
19963,58694,,"生, shēng",,immediate,true,89
19964,59773,,"數, shù",,immediate,true,89
19965,59708,,"強淫, qiǎng yín",,immediate,true,89
19966,59368,,"結束, jié shù",,immediate,true,89
19967,59503,,"譴責, qiǎn zé",,immediate,true,89
19968,59487,,"危險, wēi xiǎn",,immediate,true,89
19969,58520,,"獅子, shīzi",,immediate,true,89
19970,59659,,"(EH) *shjaŋ (槍, qiāng)",,immediate,true,248
19971,58449,,ta,,immediate,true,61
19972,59235,,"在, zài",,immediate,true,89
19973,59548,,"在, zài",,immediate,true,89
19974,59010,,"蕁麻, xún má",,immediate,true,89
19975,59509,,"心智, xīn zhì",,immediate,true,89
19976,59667,,"進攻, jìn gōng",,immediate,true,89
19977,59278,,"西, xī",,immediate,true,89
19978,59776,,timbre,,immediate,true,123
19979,59656,,"(EH) *cjanh (箭, jiàn)",,immediate,true,248
19980,59496,,"(EH) *hjäh (舍, shě or 赦, shè)",,immediate,true,248
19981,58592,,"太陽, tài yáng",,immediate,true,89
19982,59507,,"貪, tān",,immediate,true,89
19983,59084,,"毯, tǎn",,immediate,true,89
19984,58358,,"碳, tàn",,immediate,true,89
19985,59714,,"神, shén",,immediate,true,89
19986,58655,,"腎, shèn",,immediate,true,89
19987,58574,,"设体, shēn tǐ",,immediate,true,89
19988,59733,,"神像, shén xiàng",,immediate,true,89
19989,59608,,"城市, chéng shì",,immediate,true,89
19990,58318,,"草原 , cǎo yuán",,immediate,true,89
19991,59664,,"塔, tǎ",,immediate,true,89
19992,59493,,"*źǝt (實, shí)",,immediate,true,248
19993,59666,,"失敗, shī bài",,immediate,true,89
19994,59426,,"*NONE (睇, dì)",,immediate,true,248
19995,59586,,"誓, shì",,immediate,true,89
19996,59694,,"誓, shì",,immediate,true,89
19997,58280,,shì jiè (世界),,immediate,true,89
19998,59600,,"詩人, shī rén",,immediate,true,89
19999,59627,,"自由, zì yóu",,immediate,true,89
20000,59613,,"氏族, shì zú",,immediate,true,89
20001,58772,,"(EH) *ʒ́(h)e (匙, chí)",,immediate,true,248
20002,59075,,"錫, xí",,immediate,true,89
20003,59730,,"天堂, tiān táng",,immediate,true,89
20004,58367,,"少女, shàonǚ",,immediate,true,89
20005,58411,,"婶, shěn",,immediate,true,89
20006,58552,,"兔, tù",,immediate,true,89
20007,58505,,"兔, tù",,immediate,true,89
20008,59350,,"時間, shí jiān",,immediate,true,89
20009,59610,,"村, cūn",,immediate,true,89
20010,58985,,"松, sōng",,immediate,true,89
20011,58984,,"松, sōng",,immediate,true,89
20012,59508,,"聰明, cōng míng",,immediate,true,89
20013,59616,,"統治, tǒng zhì",,immediate,true,89
20014,59220,,"收 , shōu",,immediate,true,89
20015,59777,,"書, shū",,immediate,true,89
20016,59544,,"(EH) *sh@h (試, shì)",,immediate,true,248
20017,58961,,"穫收, shōu huò",,immediate,true,89
20018,59614,,"首領, shǒu lǐng",,immediate,true,89
20019,58696,,"受胎, shòu tāi",,immediate,true,89
20020,59254,,"收集, shōu jí",,immediate,true,89
20021,59582,,"承認, chéng rèn",,immediate,true,89
20022,58740,,"食品 , shí pǐn",,immediate,true,89
20023,58973,,"植物, zhí wù",,immediate,true,89
20024,59218,,"稅, suì",,immediate,true,89
20025,59217,,"稅, shuì",,immediate,true,89
20026,59374,,"常, cháng",,immediate,true,89
20027,58715,,"傷迹, shāng jì",,immediate,true,89
20028,59172,,"船, chuán",,immediate,true,89
20029,59742,,TV,,immediate,true,13
20030,59474,,"*siak (惜, xí)",,immediate,true,248
20031,59736,,"仙, xiān",,immediate,true,89
20032,59205,,"錢, qián",,immediate,true,89
20033,59219,,"工錢, gōng qián",,immediate,true,89
20034,59562,,"(EH) *hjeŋ (聲, shēng)",,immediate,true,248
20035,58812,,"椒, jiāo",,immediate,true,89
20036,58686,,"小便, xiǎo biàn",,immediate,true,89
20037,58652,,"(EH) *sj@m (心, xīn)",,immediate,true,248
20038,59512,,"信, xìn",,immediate,true,89
20039,58683,,"醒, xǐng",,immediate,true,89
20040,58665,,精丸 jīng wán,,immediate,true,89
20041,58584,,"靜脈, jìng mài",,immediate,true,89
20042,58837,,"絲, sī",,immediate,true,89
20043,59696,,"告訴, gào sù",,immediate,true,89
20044,59607,,"祖國, zǔ guó",,immediate,true,89
20045,58417,,"祖先, zǔ xiān",,immediate,true,89
20046,59328,,"全部, quán bù",,immediate,true,89
20047,59770,,"罪惡, zuì è",,immediate,true,89
20048,59713,,"尊教, zūnjiào",,immediate,true,89
20049,59367,,"存在, cún zài",,immediate,true,89
20050,59764,,"總統, zǒng tǒng",,immediate,true,89
20051,58309,,潮， cháo,,immediate,true,89
20052,58311,,高潮， gāo cháo,,immediate,true,89
20053,58974,,"(EH) *ćóŋ (種, zhòng)",,immediate,true,248
20054,59234,,"中, zhōng",,immediate,true,89
20055,59241,,"中, zhōng",,immediate,true,89
20056,59492,,"忠誠, zhōng chéng",,immediate,true,89
20057,59577,,"詞, cí",,immediate,true,89
20058,59671,,"囚犯, qiú fàn",,immediate,true,89
20059,59787,,tour vis,,immediate,true,123
20060,58503,,toucan,,immediate,true,164
20061,58867,,"*lǝ̄h (袋, dài)",,immediate,true,248
20062,59351,,"*sjwaś,(歲, sùi)",,immediate,true,248
20063,58908,,"牆, qiáng",,immediate,true,89
20064,59511,,"想, xiǎng",,immediate,true,89
20065,59090,,"像, xiàng",,immediate,true,89
20066,59307,,"相似, xiāng sì",,immediate,true,89
20067,58341,,xuě (雪),,immediate,true,89
20068,58495,,"鷹, yīng",,immediate,true,89
20069,59546,,"*wA: (和, hé)",,immediate,true,248
20070,59088,,"*khǝ̄k (刻, kè)",,immediate,true,248
20071,58835,,lin,,immediate,true,123
20072,58929,,"(EH) *prā́n (版, bǎn)",,immediate,true,248
20073,58822,,vin,,immediate,true,123
20074,59069,,"(EH) *wāŋ (黃, huáng)",,immediate,true,248
20075,59439,,"(EH) *wāŋ (黃, huáng)",,immediate,true,248
20076,59141,,"(EH) *wǝ̄j (回, huí)",,immediate,true,248
20077,59094,,"(EH) *wriēh (畫, huà)",,immediate,true,248
20078,59547,,"為, wèi",,immediate,true,89
20079,59760,,"丸, wán",,immediate,true,89
20080,59595,,"*pr@t (筆, bǐ)",,immediate,true,248
20081,58489,,*piet,,immediate,true,299
20082,58371,,"(EH) *bwǝ́ (妇, fù)",,immediate,true,248
20083,59702,,"無罪, wú zuì",,immediate,true,89
20084,58936,,"網, wǎng",,immediate,true,89
20085,59651,,"武器, wǔ qì",,immediate,true,89
20086,59617,,"*whaŋ (王, wáng)",,immediate,true,248
20087,58942,,"*whan (園, yuán)",,immediate,true,248
20088,59301,,"*pwaŋ (方, fāng)",,immediate,true,248
20089,59618,,"王, wáng",,immediate,true,89
20090,58886,,savon,,immediate,true,123
20091,59437,,"青, qīng",,immediate,true,89
20092,58708,,"要, yào",,immediate,true,89
20093,59166,,"*ka (車, chē)",,immediate,true,248
20094,59747,,bus,,immediate,true,123
20095,59746,,automobile,,immediate,true,123
20096,58797,,soupe,,immediate,true,123
20097,59518,,"意見, yì jiàn",,immediate,true,89
20098,58831,,"衣服, yīfu",,immediate,true,89
20099,58966,,"燕麥, yàn mài",,immediate,true,89
20100,59468,,"要, yào",,immediate,true,89
20101,60834,,àa-nyu,,immediate,true,193
20102,60880,,àa-thit,,immediate,true,193
20103,60559,,*m.lut,,immediate,true,248
20104,60637,,gje,,immediate,true,211
20105,60894,,jiè,,immediate,true,89
20106,60115,,*keŋʔ,,immediate,true,248
20107,60117,,*keŋʔ,,immediate,true,248
20108,60668,,jiù,,immediate,true,89
20109,60330,,tsjuwX,,immediate,true,211
20110,61081,,kjit,,immediate,true,211
20111,60392,,(fáng) jiān,,immediate,true,89
20112,60721,,tsyhoH,,immediate,true,211
20113,60850,,qǐ,,immediate,true,89
20114,60851,,qǐ gēng,,immediate,true,89
20115,60641,,gjew,,immediate,true,211
20116,60266,,tsyek,,immediate,true,211
20117,60268,,tsyek,,immediate,true,211
20118,60282,,qián,,immediate,true,89
20119,61100,,jiè,,immediate,true,89
20120,60459,,tsyowngH,,immediate,true,211
20121,60809,,zhòng,,immediate,true,89
20122,61166,,quān,,immediate,true,89
20123,60797,,*gəw,,earlier,true,343
20124,60797,,Unidentifiable,,immediate,true,360
20125,60928,,*N-kʷˤaŋ,,immediate,true,248
20126,60008,,Unidentifiable,,immediate,true,360
20127,60009,,Unidentifiable,,immediate,true,360
20128,60766,,*kʷˤaŋʔ,,immediate,true,248
20129,60753,,*qʷ(r)a,,immediate,true,248
20130,59841,,Unidentifiable,,immediate,true,360
20131,59833,,Unidentifiable,,immediate,true,360
20132,60327,,Unidentifiable,,immediate,true,360
20133,59841,,*kruŋ,,earlier,true,225
20134,59833,,*kruŋ,,earlier,true,225
20135,60327,,*kruŋ,,earlier,true,225
20136,60016,,*cɔʔ,,earlier,true,225
20137,60016,,Unidentifiable,,immediate,true,360
20138,61281,,*[k]ʷˤaj-s,,immediate,true,248
20139,60281,,drjoH,,immediate,true,211
20140,61232,,fái-faa,,immediate,true,193
20141,60735,,fēn,,immediate,true,89
20142,61180,,fɔɔŋ,,immediate,true,193
20143,61270,,hōng,,immediate,true,89
20144,61209,,fēng,,immediate,true,89
20145,61210,,fēng,,immediate,true,89
20146,61038,,ŋaai,,immediate,true,193
20147,60004,,nga,,immediate,true,211
20148,60497,,huólù,,immediate,true,89
20149,61204,,héshang,,immediate,true,89
20150,60470,,xop,,immediate,true,211
20151,60257,,xop,,immediate,true,211
20152,60136,,Unidentifiable,,immediate,true,360
20153,60409,,*[t.q][ə]mʔ,,immediate,true,248
20154,61087,,hè,,immediate,true,89
20155,59834,,hǎi-zi,,immediate,true,89
20156,60556,,*hlˤik,,immediate,true,248
20157,60443,,*hlˤik,,immediate,true,248
20158,59882,,ljewX,,immediate,true,211
20159,59853,,*s-la,,earlier,true,343
20160,60888,,*s-la,,earlier,true,343
20161,59853,,Unidentifiable,,immediate,true,360
20162,60888,,Unidentifiable,,immediate,true,360
20163,61005,,*s-lojʔ,,immediate,true,248
20164,60091,,*s-lojʔ,,immediate,true,248
20165,60027,,Unidentifiable,,immediate,true,360
20166,60027,,*hma A1,,earlier,true,336
20167,60468,,*ma[n]-s,,immediate,true,211
20168,60871,,Unidentifiable,,immediate,true,360
20169,60871,,*(s-)muːŋ,,earlier,true,343
20170,59818,,*ʔmun 1/3,,earlier,true,199
20171,59818,,Unidentifiable,,immediate,true,360
20172,60299,,Unidentifiable,,immediate,true,360
20173,60299,,*ʔmun 1/3,,earlier,true,199
20174,59821,,*ʔmun 1/3,,earlier,true,199
20175,59821,,Unidentifiable,,immediate,true,360
20176,61140,,mjuw,,immediate,true,211
20177,60365,,*nˤaŋ,,immediate,true,248
20178,61138,,Unidentifiable,,immediate,true,360
20179,61138,,*snaʔ,,earlier,true,225
20180,60142,,*s-naŋ,,earlier,true,343
20181,60142,,Unidentifiable,,immediate,true,360
20182,60958,,*s-nam,,earlier,true,343
20183,60896,,*s-nam,,earlier,true,343
20184,60958,,Unidentifiable,,immediate,true,360
20185,60896,,Unidentifiable,,immediate,true,360
20186,60865,,Unidentifiable,,immediate,true,360
20187,59852,,Unidentifiable,,immediate,true,360
20188,60865,,*s-nəy,,earlier,true,343
20189,59852,,*s-nəy,,earlier,true,343
20190,60883,,wán-àŋ-kháan,,immediate,true,193
20191,60882,,wán-jàn,,immediate,true,193
20192,60885,,wán-pha-hat,,immediate,true,193
20193,60884,,wán-phut,,immediate,true,193
20194,60881,,wán-àa-thit,,immediate,true,193
20195,60887,,wán-sao,,immediate,true,193
20196,60886,,wán-suk,,immediate,true,193
20197,60393,,hɔ̀ŋ,,immediate,true,193
20198,61082,,hū,,immediate,true,89
20199,61106,,huáng tài,,immediate,true,89
20200,60806,,hú,,immediate,true,89
20201,60271,,hú,,immediate,true,89
20202,60321,,hú jiāo,,immediate,true,89
20203,60076,,hú zi,,immediate,true,89
20204,61267,,hú,,immediate,true,89
20205,59879,,hàn,,immediate,true,89
20206,60789,,*ʔi[t],,immediate,true,248
20207,60857,,yī zhí,,immediate,true,89
20208,61289,,yàng,,immediate,true,89
20209,60017,,ga-taai,,immediate,true,193
20210,60492,,gānzhe,,immediate,true,89
20211,59861,,*N-kʷˤaŋ,,immediate,true,248
20212,60917,,*N-kʷˤaŋ,,immediate,true,248
20213,60919,,*N-kʷˤaŋ,,immediate,true,248
20214,60399,,ga-jɛ̀ɛ,,immediate,true,193
20215,61277,,café,,earlier,true,123
20216,61277,,gàa-fée,,immediate,true,193
20217,60428,,khôoŋ,,immediate,true,193
20218,60798,,*g(y)ip,,earlier,true,343
20219,60798,,Unidentifiable,,immediate,true,360
20220,60362,,mào,,immediate,true,89
20221,61105,,zhì,,immediate,true,89
20222,60545,,kjoH,,immediate,true,211
20223,61020,,kǎo,,immediate,true,89
20224,60600,,guì,,immediate,true,89
20225,60361,,*kro-s,,immediate,true,248
20226,60778,,jiāo,,immediate,true,89
20227,60025,,khæwk,,immediate,true,211
20228,60225,,Unidentifiable,,immediate,true,360
20229,60225,,*m-kret,,earlier,true,343
20230,60366,,kòu,,immediate,true,89
20231,60070,,khɛɛ,,immediate,true,193
20232,60502,,jì,,immediate,true,89
20233,60277,,Unidentifiable,,immediate,true,360
20234,60296,,khào-jii,,immediate,true,193
20235,61268,,khào-nom,,immediate,true,193
20236,60817,,kōng,,immediate,true,89
20237,60251,,khɔɔŋ,,immediate,true,193
20238,60533,,guà,,immediate,true,89
20239,60829,,khuu,,immediate,true,193
20240,60222,,*[tsʰ]raŋ,,immediate,true,248
20241,60267,,*kˤruʔ,,immediate,true,248
20242,60703,,guì,,immediate,true,89
20243,59830,,gɔ,,immediate,true,193
20244,60348,,*t.q[ə]m,,immediate,true,248
20245,60367,,*t.q[ə]m,,immediate,true,248
20246,60066,,*[ɢ]ʷˤaŋ,,immediate,true,248
20247,60733,,gòng,,immediate,true,89
20248,61264,,ga-pɔŋ,,immediate,true,193
20249,60322,,jiāo,,immediate,true,89
20250,60292,,kwæt,,immediate,true,211
20251,60084,,Unidentifiable,,immediate,true,360
20252,60084,,*gruŋ,,earlier,true,343
20253,60553,,*[k](r)[ə]m,,immediate,true,248
20254,60437,,gōu,,immediate,true,89
20255,59915,,gē,,immediate,true,89
20256,60244,,luwng,,immediate,true,211
20257,60438,,lij,,immediate,true,211
20258,60436,,lán gān,,immediate,true,89
20259,60606,,lám-wóng,,immediate,true,193
20260,60642,,lot,,immediate,true,193
20261,60270,,guō,,immediate,true,89
